Code national BSS	Code côte chronique	Côte chronique définie pour le point d'eau	Date de la mesure	Profondeur relative/repère de mesure	Côte NGF	Code continuité	Continuité	Code mode obtention	Mode obtention	Code qualification	Qualification de la mesure	Code statut de la mesure	Statut de la mesure	Code nature de la mesure	Nature de la mesure	Profondeur début site de mesure	Profondeur fin site de mesure	X_WGS84	Y_WGS84	Producteur de données
10962X0075/PZ	2	Profondeur relative	07/05/2019 23:00	11.47	134.28	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/05/2019 03:00	11.43	134.32	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/05/2019 00:00	11.72	134.03	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/05/2019 00:00	12.13	133.62	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/05/2019 00:00	12.52	133.23	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/05/2019 00:00	12.79	132.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/05/2019 02:00	12.89	132.86	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/05/2019 00:00	12.92	132.83	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/05/2019 00:00	12.95	132.8	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/05/2019 23:00	12.84	132.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/05/2019 22:00	12.75	133	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/05/2019 02:00	12.74	133.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/05/2019 23:00	10.01	135.74	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/05/2019 22:00	9.49	136.26	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/05/2019 21:00	9.4	136.35	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/05/2019 00:00	9.39	136.36	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/05/2019 00:00	9.58	136.17	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/05/2019 00:00	10.14	135.61	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/05/2019 01:00	10.98	134.77	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/05/2019 00:00	11.36	134.39	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/05/2019 00:00	11.81	133.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/05/2019 00:00	12.15	133.6	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/05/2019 00:00	12.37	133.38	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/05/2019 00:00	12.53	133.22	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/05/2019 00:00	12.63	133.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/06/2019 21:00	12.69	133.06	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/06/2019 04:00	12.66	133.09	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/06/2019 20:00	12.5	133.25	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/06/2019 19:00	12.44	133.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/06/2019 00:00	12.46	133.29	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/06/2019 22:00	12.44	133.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/06/2019 22:00	12.3	133.45	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/06/2019 03:00	12.28	133.47	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/06/2019 23:00	12.04	133.71	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/06/2019 21:00	11.92	133.83	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/06/2019 23:00	11.8	133.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/06/2019 02:00	11.79	133.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/06/2019 03:00	11.81	133.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/06/2019 00:00	11.84	133.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/06/2019 00:00	11.92	133.83	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/06/2019 16:00	11.93	133.82	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/06/2019 00:00	11.96	133.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/06/2019 00:00	12.06	133.69	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/06/2019 00:00	12.17	133.58	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/06/2019 00:00	12.18	133.57	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/06/2019 23:00	11.94	133.81	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/06/2019 23:00	11.29	134.46	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/06/2019 23:00	9.86	135.89	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/06/2019 06:00	9.72	136.03	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/06/2019 00:00	9.83	135.92	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/06/2019 00:00	10.27	135.48	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/06/2019 00:00	10.92	134.83	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/06/2019 00:00	11.21	134.54	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/06/2019 00:00	11.5	134.25	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/06/2019 23:00	11.82	133.93	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/07/2019 23:00	11.59	134.16	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/07/2019 04:00	11.53	134.22	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/07/2019 05:00	11.12	134.63	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/07/2019 00:00	11.13	134.62	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/07/2019 00:00	11.23	134.52	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/07/2019 00:00	11.44	134.31	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/07/2019 21:00	11.61	134.14	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/07/2019 00:00	11.62	134.13	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/07/2019 00:00	11.87	133.88	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/07/2019 00:00	11.99	133.76	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/07/2019 16:00	11.95	133.8	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/07/2019 00:00	11.95	133.8	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/07/2019 23:00	11.89	133.86	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/07/2019 03:00	11.84	133.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/07/2019 01:00	11.84	133.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/07/2019 10:00	11.83	133.92	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/07/2019 00:00	11.88	133.87	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/07/2019 23:00	11.71	134.04	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/07/2019 23:00	11.5	134.25	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/07/2019 21:00	11.31	134.44	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/07/2019 20:00	11.28	134.47	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/07/2019 23:00	11.2	134.55	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/07/2019 04:00	11	134.75	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/07/2019 23:00	8.68	137.07	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/07/2019 23:00	8.45	137.3	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/07/2019 22:00	8.34	137.41	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/07/2019 07:00	8.31	137.44	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/07/2019 12:00	8.24	137.51	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/07/2019 00:00	8.25	137.5	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/07/2019 00:00	8.24	137.51	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/07/2019 00:00	8.46	137.29	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/08/2019 00:00	8.97	136.78	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/08/2019 00:00	9.41	136.34	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/08/2019 23:00	8.88	136.87	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/08/2019 15:00	8.68	137.07	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/08/2019 23:00	8.55	137.2	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/08/2019 18:00	8.46	137.29	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/08/2019 20:00	8.42	137.33	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/08/2019 21:00	8.34	137.41	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/08/2019 00:00	8.35	137.4	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/08/2019 00:00	8.81	136.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/08/2019 01:00	9.53	136.22	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/08/2019 23:00	9.88	135.87	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/08/2019 21:00	9.21	136.54	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/08/2019 00:00	9.21	136.54	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/08/2019 00:00	9.53	136.22	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/08/2019 00:00	10.33	135.42	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
