Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
10906X0038/C2-2|2|Profondeur relative|16/06/2000 00:00:00|5.76|101.31|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|17/06/2000 00:00:00|5.73|101.34|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|18/06/2000 00:00:00|5.72|101.35|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|19/06/2000 00:00:00|5.70|101.37|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|20/06/2000 00:00:00|5.67|101.40|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|21/06/2000 00:00:00|5.64|101.43|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|22/06/2000 00:00:00|5.61|101.46|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|23/06/2000 00:00:00|5.58|101.49|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|24/06/2000 00:00:00|5.55|101.52|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|25/06/2000 00:00:00|5.52|101.55|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
